"user_1","user_2","location_score"
2175,3146,0.03598735842039371
2175,2878,0.2000000000000001
2175,2878,0.2000000000000001
2175,2969,0.09454660685146564
2175,2694,0.2000000000000001
2175,2710,0.2
2175,2342,0.2000000000000001
2175,3055,0.2000000000000001
2175,3296,0.2
2175,2457,0.2000000000000001
2175,2457,0.2000000000000001
2175,3496,0.16666667000000007
2175,2692,0.020915149558869525
2175,2692,0.020915149558869525
2175,3014,0.2000000000000001
2175,3014,0.2000000000000001
2175,3661,0.05608184171963462
2175,3676,0.13627254876119863
2175,3709,0.15213514677617937
2175,3695,0.2000000000000001
2175,3695,0.16666667000000007
1065,1080,0.021365241110191596
1065,1526,0.19999999999999996
1065,3523,0.006427240629435792
1065,3055,0.19999999999999996
1065,3709,0.024795444600476745
1115,3514,0.19341074012262505
1115,3434,0.10107371657281494
1115,3294,0.10543221089133158
1115,3341,0.003493356605144795
656,1027,0.20000000000000007
656,929,0.003225733697858027
656,3747,0.0003570916020773
925,970,0.15643016247588326
925,2616,0.16405235826604914
1075,3629,0.2000000000000001
1075,3591,0.2000000000000001
1075,3523,0.2000000000000001
1080,1084,0.19362113980264206
1080,2175,0.2000000000000001
1080,2175,0.2000000000000001
1080,1257,0.19999999999999987
1080,1232,0.1678307751533093
1080,1448,0.05455323775881474
1080,1328,0.19033475559430432
1080,1332,0.1628331659813793
1080,1451,0.1999797567948186
1080,1451,0.1999797567948187
1080,1325,0.1903292412650167
1080,1325,0.19032924126501677
1080,3577,0.0062437158897359615
1080,1334,0.19999999999999996
1080,1330,0.19999999999999987
1080,2211,0.2
1080,1479,0.1903292412650167
1080,1962,0.1999795975255636
1080,2216,0.1903292412650167
1080,2136,0.1105640936689742
1080,2136,0.11056409366897411
1080,3523,0.14460158191307104
1080,3523,0.17352189482524732
1080,1935,0.016817366167338765
1080,2878,0.19183368428294853
1080,2878,0.19183368428294836
1080,3272,0.16666667
1080,2342,0.1628331659813793
1080,3055,0.19954128883357947
1080,2457,0.12699232712356337
1080,2457,0.12699232712356343
1080,2692,0.018947129364216227
1080,2692,0.018947129364216227
1080,3661,0.19841616203437365
