"id","created_at","uuid","address_line_1","address_line_2","city","postcode","display_address","description","short_description","bedroom_count","bathroom_count","reception_count","property_type","available_at","cost","contract_length","is_bills_included","nearest_stations","latitude","longitude","source"
830,2025-02-25 15:42:50.962 +0000,"83de185d-7b5b-4744-b43f-7dc3887dac5a","Oriel Drive, Barnes",,London,SW13 8HG,"Oriel Drive, Barnes, London, SW13 8HG","A well-proportioned first floor apartment, set on the first floor of a modern building, in the renowned gated development, Harrods Village.  The property boasts an allocated parking space and lift access.<br/><br/>Accommodation includes a generous reception room, with space for dining, and a fully-fitted kitchen.  The dual-aspect principal bedroom offers built-in wardrobes and an en-suite bathroom with a bathtub and a separate shower.  The second double bedroom also has built-in wardrobes and large windows.  There is a second bathroom across the hallway and additional cupboard storage space.<br/><br/>Harrods Village is a well-kept community, located close to the River Thames in north Barnes.  It benefits from 24-hour concierge, manicured communal gardens and a residents' leisure suite with a swimming pool, sauna, gym and meeting room.  Necessary amenities and several independent retailers and eateries are available on nearby Castelnau.<br/><br/>There are several local bus routes available from Castelnau and pedestrian access across Hammersmith Bridge provides convenient access to the underground network at Hammersmith.","A well-proportioned apartment with allocated parking in gated Harrods Village.  The property boasts a generous reception room, a modern kitchen, two double bedrooms, two bathrooms, lift access and a residents' swimming pool and gym.",2,2,1,FLAT,IMMEDIATELY,2995,TWELVE_MONTHS,false,"null",51.483818,-0.229524,CHESTERTONS
832,2025-02-25 15:42:52.876 +0000,"3f4062af-29e3-410b-855c-a24b05ac7914","Ashley Mansions, 254 Vauxhall Bridge Road",,London,SW1V 1BS,"Ashley Mansions, 254 Vauxhall Bridge Road, London, SW1V 1BS","A fourth floor property in a red brick mansion block with a lift, located very close to Victoria Main Line and Underground Station. Two large double bedrooms, a spacious bathroom, reception and a separate kitchen. high ceilings throughout.  No Chain. <br/><br/>Ashley Mansions is a sought after mansion block situated on Vauxhall Bridge Road. With Victoria station (Victoria, District and Circle lines, mainline station and Gatwick Express) only moments away. The property is in close proximity to some of London's most famous landmarks as well as a wide range of shops, bars, restaurants, theatres and the beautiful St. James's Park.","A fourth floor property in a red brick mansion block with lift, located very close to Victoria Main Line and Underground Station. Two large double bedrooms, a tiled bathroom, reception with a gas fire and a separate kitchen.",2,2,1,FLAT,IMMEDIATELY,2950,TWELVE_MONTHS,false,"null",51.494522,-0.140757,CHESTERTONS
835,2025-02-25 15:42:54.157 +0000,"74f53f18-f2db-4470-8112-554471317b63",St. Charles Square,,London,W10 6EN,"St. Charles Square, London, W10 6EN","This stunning period apartment offers a modern touch while retaining its original charm. Located moments away from Portobello Road, this two bedroom property comes fully furnished, ready for you to move in and make it your own. The apartment boasts a beautiful garden, perfect for relaxing or entertaining guests. The property has easy access to local amenities, shops, and restaurants. The interior features spacious rooms with ample natural light, creating a warm and inviting atmosphere.","Stylish two bed flat in sought-after location, furnished to a high standard and comes with a with a charming private garden. Moments away from Portobello Road.",2,1,1,FLAT,IMMEDIATELY,2925,LT_SIX_MONTHS,false,"null",51.519638,-0.215494,CHESTERTONS
836,2025-02-25 15:42:55.863 +0000,"8742380d-f397-4037-a8b6-e78d5a11e23f","Island Apartments, 30 Coleman Fields",,London,N1 7BY,"Island Apartments, 30 Coleman Fields, London, N1 7BY","A two double bedroom maisonette set on the ground and first floor of this popular modern development by Taylor Wimpy. <br/><br/>With its own private entrance, the property consists of a large open plan reception room with doors leading onto a private patio, two double bedrooms with build in storage, a modern family bathroom with bath and stand alone shower and a separate guest WC. <br/><br/>The property is light, airy and spacious and is well positioned for access to both Highbury & Islington (National Rail & Victoria line) and Old Street (Northern line).  Angel is also within easy reach along with the amenities of Upper Street.<br/><br/>There is scaffolding currently erected and we are informed this is due to come down in summer 2025 although we have no confirmed end-date.","A two double bedroom maisonette apartment set on the ground and first floor of this popular modern development. With its own private entrance, the property consists of a large open plan reception room, two bedrooms, bathroom and patio",2,1,1,FLAT,"2025-05-06",2900,TWELVE_MONTHS,false,"null",51.538095,-0.094006,CHESTERTONS
838,2025-02-25 15:43:05.725 +0000,adae9b71-1bbb-43bd-aaed-e00975aa8662,"Russell Road, Kensington",,London,W14 8HU,"Russell Road, Kensington, London, W14 8HU","A well presented two bedroom apartment short walk from High Street Kensington and Holland Park. Comprising an open-plan modern kitchen and reception room with wooden floors, two double bedrooms, one with shower room and a separate bathroom. The apartment boasts good storage space and private patio and direct access to communal gardens at the rear.<br/><br/>Russell Road is a pretty tree-lined street conveniently located for Kensington Olympia, Holland Park and local  amenities of High Street Kensington.","A well presented two bedroom apartment short walk from High Street Kensington and Holland Park. Comprising an open-plan modern kitchen and reception room with wooden floors, two double bedrooms, one with shower room and a separate bathroom.",2,2,1,FLAT,"2025-03-20",2800,SIX_MONTHS,false,"null",51.498151,-0.209178,CHESTERTONS
840,2025-02-25 15:43:06.877 +0000,ff99f4af-ea0e-4a54-92f1-179b4f497fcc,Pilot Walk,,London,SE10 0UN,"Pilot Walk, London, SE10 0UN","The property offers two large bedrooms, one being a principle bedroom for maximised privacy as well as an additional bathroom.<br/><br/>Discover this bright and spacious two-bedroom, two-bathroom apartment located in the sought-after Greenwich Peninsula. This property offers a perfect blend of comfort and style, with an open-plan design that maximizes natural light throughout.<br/><br/>The spacious reception area opens directly onto a private balcony, offering outdoor space to enjoy the views and relax. Whether you're entertaining or simply unwinding, this space provides the perfect setting.<br/><br/>Located in the vibrant Greenwich Peninsula, you'll enjoy easy access to local amenities, transport links, and the stunning riverside, making this property a perfect choice for modern living.","The property offers two large bedrooms, one being a principle bedroom for maximised privacy as well as an additional bathroom.",2,2,1,FLAT,IMMEDIATELY,2800,LT_SIX_MONTHS,false,"null",51.458472,0.013733,CHESTERTONS
842,2025-02-25 15:43:08.076 +0000,a9703bae-0a80-49b9-aa0e-db89d796dcb7,"Maurer Court, John Harrison Way",,London,SE10 0SX,"Maurer Court, John Harrison Way, London, SE10 0SX","SHORT LET <br/><br/>Set on the 7th floor, this spectacular apartment boasts 2 spacious double bedrooms, a bright reception room with a modern, fully integrated kitchen and a family bathroom. There is also a spacious,  terrace and 2 resident parking spaces.","SHORT LET / BILLS INC - this spectacular apartment boasts 2 spacious double bedrooms, a bright reception room with a modern, fully integrated kitchen and a family bathroom. There is also a spacious,  terrace and 2 resident parking spaces.",2,1,1,FLAT,"2025-04-28",2800,LT_SIX_MONTHS,true,"null",51.495722,0.015187,CHESTERTONS
839,2025-02-25 15:43:06.221 +0000,"5a503209-be08-4f1d-8b6e-86df97e076f4","Church Gate Court, Steele Road",,London,W4 5BU,"Church Gate Court, Steele Road, London, W4 5BU","Chestertons are delighted to offer this stunning two bedroom two bathroom apartment located in this popular in the heart of Chiswick.<br/><br/>The accommodation comprise; entrance hall with spacious storage cupboard, open plan fully equipped modern fitted kitchen with built in appliances, leading to a lovely & bight reception room featuring a large balcony. The property also offers two double bedrooms with en-suite to master and modern family bathroom with shower over bath. The property also offers two underground parking spaces. All Bills included. <br/><br/>The property is ideally located a short walk away from Acton Town Station and Chiswick Park Station.",Chestertons are delighted to offer this stunning two bedroom two bathroom apartment with underground parking. All bills included.,2,2,1,FLAT,"2025-04-10",2900,LT_SIX_MONTHS,true,"null",51.499125,-0.267009,CHESTERTONS
841,2025-02-25 15:43:07.309 +0000,"0dfd3cfb-ee91-4c6e-bcb0-10a9272f7958","Coriander Court, 20 Gainsford Street",,London,SE1 2PG,"Coriander Court, 20 Gainsford Street, London, SE1 2PG","A charming two bedroom flat set within stunning warehouse conversion in the sought after Shad Thames.<br/>Retaining many of its original industrial features, the property boasts original beams and windows.<br/>The open plan kitchen and reception area creates a specious and airy feel, perfect for both relaxing and entertaining. The fully equipped kitchen offers modern appliances, sleek countertops, and ample storage space.<br/>The reception are is versatile, ideal for creating a comfortable lounge or dinning area. <br/>Both bedrooms are generously size, with the master bedroom featuring built-in storage. The property is completed with a stylish and contemporary bathroom.<br/><br/>Shad Thames is a unique area stepped in history and character situated along the south side of the River Thames. The area is home to London’s most iconic landmark, Tower Bridge and is within the vicinity of many attractions such as The Shard, Tate Modern and Tower of London. Shad Thames boasts a variety of bars and restaurants and is a short walk to the delights of Bermondsey Street, Maltby Street & Borough markets. Although The City is within walking distance the area is well connected with excellent transport links via London Bridge & Tower Hill stations as-well as the river taxi.",A charming two bedroom flat set within stunning warehouse conversion in the sought after Shad Thames.,2,1,1,FLAT,IMMEDIATELY,2900,TWELVE_MONTHS,false,"null",51.502119,-0.072713,CHESTERTONS
843,2025-02-25 15:43:09.071 +0000,e8f100cc-602c-4ffc-a854-b120eb4e48e1,"Hugero Point, 8 Rennie Street",,London,SE10 0GS,"Hugero Point, 8 Rennie Street, London, SE10 0GS","This spacious, dual-aspect apartment is ideally situated on the first floor of the highly desirable Hugero Point development. Offering generous living space, the property features a large reception area seamlessly connected to a sleek, modern kitchen. There are two expansive double bedrooms, a contemporary family bathroom, and an ensuite shower room. Additional highlights include ample storage and a private balcony.<br/><br/>The development is conveniently located just a short walk from North Greenwich Tube station (Jubilee Line), the Emirates Cable Cars, and the O2, which offers a variety of bars, restaurants, and entertainment options. Supermarkets such as Sainsbury’s, Aldi, Asda, and Ikea are also within walking distance. The development itself is home to an excellent primary school, nursery, and Eco park. Residents enjoy concierge services, excellent transport links, and proximity to the O2 Arena.","This spacious, dual-aspect apartment is ideally situated on the first floor of the highly desirable Hugero Point development. The development is conveniently located just a short walk from North Greenwich Tube station, cable cars & the O2.",2,2,1,FLAT,IMMEDIATELY,2885,LT_SIX_MONTHS,false,"null",51.494326,0.017989,CHESTERTONS
845,2025-02-25 15:43:10.541 +0000,b00985d4-6472-4044-9cda-2e76afdb7cfc,Hackford Road,,London,SW9 0RF,"Hackford Road, London, SW9 0RF","A spacious three bedroom top floor Victorian conversion flat conveniently located on a residential road close to Oval comprising; two generously sized double bedrooms, one smaller double bedroom, bright reception room, separate fully fitted kitchen, and modern bathroom. The property further benefits from laminate wood floors and neutral décor throughout. Ideal for three professional sharers.<br/><br/>Hackford Road is ideally located close to an abundance of local shops and bus routes on Clapham Road whilst being equidistant to both Stockwell and Oval Underground Stations which both provide excellent transport links into Central London and The City.","A well maintained three bedroom top floor flat conveniently located on a residential road within walking distance of both Stockwell and Oval Underground stations comprising three bedrooms, bright reception room, separate kitchen, and tiled bathroom.",3,1,1,FLAT,"2025-03-28",2875,TWELVE_MONTHS,false,"null",51.476318,-0.115205,CHESTERTONS
847,2025-02-25 15:43:11.620 +0000,"59c43457-8378-4805-9b1c-eea3b54aa43e","Priory Road, West Hampstead",,London,NW6 3NH,"Priory Road, West Hampstead, London, NW6 3NH","A refurbished spacious 3rd floor apartment in this purpose built block boasting a private balcony, communal gardens and a lift as well as 1 car parking space.  The property is situated in a quiet residential road in West Hampstead, a short walk to the Overground/Underground links of South Hampstead and West Hampstead and the Thames Link into the City. Accommodation comprises reception room with balcony off, fully fitted kitchen, master bedroom with en-suite shower room, further double bedroom, family bathroom. Sole Agent.","A spacious 2 bedroom 3rd floor apartment with balcony, communal gardens and lift as well as parking for 1 car  in this purpose built block in premier residential road in West Hampstead. Sole Agent.",2,2,1,FLAT,"2025-03-22",2860,GT_TWELVE_MONTHS,false,"null",51.541966,-0.189658,CHESTERTONS
850,2025-02-25 15:43:13.618 +0000,"2022e52f-e3e8-4018-9d66-8e873b6b9948","Ireton House, 3 Stamford Square",,London,SW15 2BG,"Ireton House, 3 Stamford Square, London, SW15 2BG","Having been beautifully maintained, this stylish apartment comprises a large kitchen/reception area, two double bedrooms, with an en-suite to the master and a further family bathroom.  The flat benefits from two private balconies, one off the reception are and the other accessed by each of the bedrooms.<br/><br/>Located moments from East Putney Underground Station, as well as Putney Mainline and the amenities of the High Street, this apartment couldn't be better situated.","Situated on the seventh floor of this luxury modern apartment block, this stunning two double bedroom flat offers 800 sq. ft. of contemporary living accommodation. Unfurnished",2,2,1,FLAT,"2025-04-26",2850,LT_SIX_MONTHS,false,"null",51.459238,-0.211275,CHESTERTONS
851,2025-02-25 15:43:14.760 +0000,b3926c37-452e-4435-a89b-0daff09a3c71,"Cosway Mansions, Shroton Street",,London,NW1 6UE,"Cosway Mansions, Shroton Street, London, NW1 6UE","A well presented first floor apartment set within a mansion block in Marylebone, with wood floors throughout and close to Marylebone Train Station and the amenities of Baker Street.<br/><br/>The property comprises two double bedrooms, an open plan living room/kitchen and shower room.<br/><br/>Additional benefits include wooden floors throughout and entry phone system.","A well presented apartment set within a mansion block in Marylebone, with wood floors throughout and close to Marylebone Train Station and the amenities of Baker Street.",2,1,1,FLAT,"2025-04-03",2850,SIX_MONTHS,false,"null",51.522421,-0.166104,CHESTERTONS
844,2025-02-25 15:43:09.787 +0000,e8ef75ce-de0b-4064-a60b-bbdd5c5d87fa,Barclay Road,,London,SW6 1EH,"Barclay Road, London, SW6 1EH","Stylish 3 bed lower ground floor flat with tonnes of character, good size rooms throughout, excellent storage space and the most stunning garden to the rear of the property. Barclay Road sits in a most excellent location along a quiet residential street but one street away from central Fulham, with excellent transport links, shopping, restaurants and Chelsea FC all seconds away.","Stylish 3/2 bed lower ground floor flat with tonnes of character, good size rooms throughout, excellent storage space and the most stunning garden to the rear of the property.",2,2,0,FLAT,IMMEDIATELY,2800,TWELVE_MONTHS,false,"null",51.479149,-0.197547,CHESTERTONS
846,2025-02-25 15:43:10.727 +0000,e83908a0-2dc5-49f2-86e9-4f25919c0586,"Goldsborough House, Wandsworth Road",,London,SW8 2RN,"Goldsborough House, Wandsworth Road, London, SW8 2RN","A fully furnished, three bedroom flat offering plentiful light and space. The property is located near to the amenities of Battersea Powerstation and excellent transport links from Nine Elms and Stockwell.","A fully furnished, three bedroom flat offering plentiful light and space. The property is located near to the amenities of Battersea Powerstation and excellent transport links from Nine Elms and Stockwell.",3,1,0,FLAT,IMMEDIATELY,2750,LT_SIX_MONTHS,false,"null",51.473106,-0.133078,CHESTERTONS
848,2025-02-25 15:43:11.997 +0000,"8e344913-ef24-479f-8e65-884ddb55d98e","Kings Road, East Sheen, London",,UK,SW14 8PF,"Kings Road, East Sheen, London, UK, SW14 8PF","A beautifully presented 2 bedroom cottage in East Sheen within walking distance of Mortlake station. <br/><br/>Downstairs, the property consists of a large bright reception room with wooden floors and a modern fully fitted kitchen. From the kitchen there is access to a large well kept private garden.<br/><br/>On the first floor, there is a modern family bathroom with a free standing bath and two double bedrooms, one including built in wardrobes. <br/><br/>Located in 'The Royals', this stunning cottage is only minutes away from Richmond park, close transport links to Central London and also East Sheen village.",A Two Double Bedroom Cottage located in the Popular Royals area of East Sheen.,2,1,1,FLAT,"2025-04-14",2750,TWELVE_MONTHS,false,"null",51.466103,-0.260198,CHESTERTONS
849,2025-02-25 15:43:13.450 +0000,"220526f1-0e61-4b54-a439-e257f5fbdf76","Seymour Court, 333 Upper Richmond Road",,Putney,SW15 6UB,"Seymour Court, 333 Upper Richmond Road, Putney, SW15 6UB","Spacious & bright 3 bedroom apartment in this purpose built private development located in West Putney. <br/><br/>The property comprises 3 double bedrooms, 2 bathrooms (1 en-suite) eat-in kitchen & expansive reception room with doors leading out to private balcony. <br/><br/>The property further benefits from communal gardens, a lift and off-street parking.<br/><br/>Offered furnished & available in April.","A large three double bedroom, two bathroom flat to rent, extending over 1400sqft with communal gardens, a lift and allocated parking.",3,2,1,FLAT,"2025-04-09",2750,LT_SIX_MONTHS,false,"null",51.463733,-0.233367,CHESTERTONS
852,2025-02-25 15:43:15.121 +0000,c9b62e30-5ac3-4990-b14e-8b52e2ff4eb0,"Moreland Court, Lyndale Avenue",,London,NW2 2PJ,"Moreland Court, Lyndale Avenue, London, NW2 2PJ","A beautifully refurbished 2 bedroom 1st floor apartment in this period mansion block with balcony, communal gardens, high ceilings, wood floors and plenty of storage. The property is situated in an excellent location walking distance to the shops and amenities of Finchley Road (Jubilee Line) with easy access into the City and close proximity to the amenities of West End Lane. Accommodation comprises spacious reception room and dining area with triple aspect and direct access to the balcony, fully fitted kitchen, master bedroom with fitted wardrobes, further double bedroom with fitted wardrobes, refurbished bathroom. Sole Agent.","A beautifully refurbished 2 bedroom 1st floor apartment in this period mansion block with balcony, communal gardens, wood floors, high ceilings and plenty of storage in this excellent location. Sole Agent.",2,1,1,FLAT,IMMEDIATELY,2750,TWELVE_MONTHS,false,"null",51.560358,-0.198122,CHESTERTONS
855,2025-02-25 15:43:17.539 +0000,"1297558c-0f42-427b-937a-78c4e9125a98","Ashburton Triangle, Drayton Park",,London,N5 1GE,"Ashburton Triangle, Drayton Park, London, N5 1GE","Introducing a fantastic tenth-floor flat with unobstructed views of the leafy hills of Highbury. The flat is well-proportioned and is in excellent condition, featuring two double bedrooms and a family bathroom. All the windows and the balcony are south-east facing so the flat gets a lot of natural light.<br/><br/>The flat is superbly located in between Arsenal Underground (Piccadilly Line) and Drayton Park Overground station allowing fantastic direct transport links into the City, King's Cross St. Pancras and Heathrow Airport. Enjoy being minutes away from the cafés, pubs and parks of Highbury Fields, as well as a short walk away from the restaurants of Holloway Road and fashionable Upper Street.<br/><br/>Available NOW, Quick viewing highly recommend",Introducing a fantastic tenth-floor flat with unobstructed views of the leafy hills of Highbury. The flat is well-proportioned and is in excellent condition.,2,1,0,FLAT,IMMEDIATELY,2750,GT_TWELVE_MONTHS,false,"null",51.556898,-0.108268,CHESTERTONS
857,2025-02-25 15:43:19.892 +0000,fbfab7d9-aba2-4e02-acfc-13121c45e518,Colville Gardens,,London,W11 2BA,"Colville Gardens, London, W11 2BA","Located moments away from Portobello Road, this period two bedroom, raised ground floor apartment offers a unique blend of character and convenience. Boasting two double bedrooms, this part-furnished property is perfect for those seeking a cosy yet stylish living space. The apartment features a well-equipped kitchen, a spacious living area and a en suite bathroom. The property is ideally situated close to local amenities, shops, and transport links, making it convenient for daily essentials and commuting. Perfect for professionals or a small family, this charming apartment offers a comfortable and convenient lifestyle in a sought-after location.","Located moments away from Portobello Road, this period two bedroom apartment offers a unique blend of character and convenience. Boasting two double bedrooms, this part-furnished property is perfect for those seeking a cosy yet stylish living",2,2,1,FLAT,IMMEDIATELY,2750,LT_SIX_MONTHS,false,"null",51.515967,-0.202267,CHESTERTONS
859,2025-02-25 15:43:20.802 +0000,"2150f9c5-75ab-4e10-a786-bc790cefde67","Bute Walk, Islington",,London,N1 2QX,"Bute Walk, Islington, London, N1 2QX","An immaculately presented two bedroom split level maisonette with private garden ideally located for Canonbury station close to the New River Path.<br/><br/>The property is finished to a fantastic standard with a fully equipped kitchen, including dishwasher, washer and separate tumble dryer. Open plan living space and also featuring an additional study and ample storage throughout.  There are also two large double bedrooms and modern family bathroom. <br/><br/>Bute Walk is located on Essex Road and has access to direct bus routes in to the city. Both Essex Road and Highbury and Islington Stations are located close by.",An immaculately presented two bedroom split level maisonette with private garden ideally located for Canonbury station close to the New River Path.,2,1,1,FLAT,IMMEDIATELY,2750,TWELVE_MONTHS,false,"null",51.545446,-0.088624,CHESTERTONS
853,2025-02-25 15:43:15.581 +0000,cd02f7b0-c187-4b82-974f-a84fa1c5764c,"Greville Hall, Greville Place, St John's Wood",,London,NW6 5JS,"Greville Hall, Greville Place, St John's Wood, London, NW6 5JS","A spacious two double bedroom apartment situated in this purpose built mansion block moments away from the shops and cafes of Maida Vale and St John's Wood. <br/><br/>The property comprises of; large double bedrooms with fitted wardrobes, master double bedroom with fitted wardrobes and en-suite bathroom; separate family bathroom, large open plan reception room with modern fully fitted kitchen. The block benefits from live in porterage, communal heating & hot water and parking space.",A spacious apartment situated in this purpose built mansion block moments away from the shops and cafes of Maida Vale and St John's Wood. The apartment benefits from communal heating and hot water and parking space.,2,2,1,FLAT,IMMEDIATELY,2850,TWELVE_MONTHS,false,"null",51.53502,-0.187375,CHESTERTONS
854,2025-02-25 15:43:16.734 +0000,"546c3378-18ff-48b6-86a6-52ce7996712f","Artisan Point, 136 Victoria Road",,London,W3 6GG,"Artisan Point, 136 Victoria Road, London, W3 6GG","Chestertons is thrilled to offer this selection of interior designed and curated two-bedroom apartments in this new development, Uncle Acton is ideally positioned in the heart of the Old Oak Common regeneration area and offering stunning views of London.  <br/><br/>These pet-friendly apartments are designed to offer lots of natural light and luxurious comfort. Features include top-spec soundproofing, BoConcept furniture, modern fitted kitchens with top-of-the-range appliances, spacious open-plan reception rooms, built-in wardrobes, underfloor heating throughout, and beautifully designed bathrooms with high-quality fixtures and fittings. ** Several apartments benefit from a sizeable balcony**<br/><br/>Rents starting at £2,700 for the 2 Beds.<br/><br/>The finishing touches on the building are currently underway. Once complete, you will also have access to the fantastic amenity spaces, such as a private gym, roof terrace, and more, which will be released in the course of 2025.  <br/><br/>Uncle Acton is ideally located in Zone 2, it is only 20 minutes from Central London. The Central Line underground services are only a few minutes' walk away at North Acton Station. Elizabeth Line services are accessible from Acton Main Line, which is around a 10-minute walk from the development. They transport you directly to Bond St in 9 minutes, Heathrow in 18 minutes, and Canary Wharf in 25 minutes.<br/><br/>Disclaimer: Photographs of show apartments are for guidance purposes only.","Chestertons is thrilled to offer this selection of interior designed and curated  two-bedroom apartments in this new development, Uncle Acton is ideally positioned in the heart of the Old Oak Common regeneration area.",2,2,1,FLAT,IMMEDIATELY,2800,TWELVE_MONTHS,false,"null",51.521887,-0.257906,CHESTERTONS
856,2025-02-25 15:43:18.534 +0000,"5d460cab-a70c-42d7-8544-03d369329894",Baltimore Wharf,,London,E14 9AQ,"Baltimore Wharf, London, E14 9AQ","A wonderful opportunity to rent a larger than average apartment in the desirable Baltimore Wharf development. Boasting large rooms, very generous storage and spacious balcony. The apartment comprises 2 double bedrooms, 2 bathrooms, open plan fully fitted kitchen and futher benefits from valet parking. The development further benefits from 24 hour porter, gym and is ideally located next to Crossharbour DLR.","Boasting large rooms, very generous storage and spacious balcony. The apartment comprises 2 double bedrooms, 2 bathrooms, open plan fully fitted kitchen and further benefits from valet parking. The development is located next to Crossharbour DLR",2,2,1,FLAT,IMMEDIATELY,2800,LT_SIX_MONTHS,false,"null",51.497186,-0.015297,CHESTERTONS
858,2025-02-25 15:43:20.492 +0000,efff0330-0a52-42e1-bfd8-d786f8b1e5e7,Long Walk,,London,SE1 3NQ,"Long Walk, London, SE1 3NQ","A stylish and beautifully presented two-bedroom duplex penthouse apartment on the upper floors of a modern residential development.  <br/><br/>On the entrance floor the property boasts a substantial entrance hallway, two double bedrooms, one with an en suite shower room and a family bathroom, tiled and fitted with a three-piece suite. The top floor provides a large reception room with floor to ceiling glass that floods the space with natural light and provides access to a south facing balcony. The semi open plan kitchen is fitted with gloss cabinets and modern appliances.<br/> <br/>Zeno Court is ideally located for quick and easy access to Bermondsey Street, Maltby Street market, Tanner Street Park, Shad Thames, Bermondsey Square and Borough Market.   <br/><br/>Nearby transport links at London Bridge and Bermondsey Stations provide access for Jubilee and Northern underground lines plus National Rail.",A stylish two-bedroom two bathroom duplex penthouse apartment in a modern development moments from the fashionable Bermondsey Street.,2,2,1,FLAT,"2025-03-18",2800,TWELVE_MONTHS,false,"null",51.497342,-0.079772,CHESTERTONS
861,2025-02-25 15:43:28.776 +0000,"40518fc1-bb9f-402f-87c0-d1a1b7bb7ceb","Astley House, 42 Trinity Church Road, Barnes",,London,SW13 8EA,"Astley House, 42 Trinity Church Road, Barnes, London, SW13 8EA","A generous apartment on the first floor of Astley House on Trinity Church Road in Barnes Waterside, with ample storage and a lift.<br/><br/>The property offers a large entrance hall, a separate fully-fitted kitchen and a light and spacious reception room with dining area and French doors to a small conservatory which leads onto a private South West facing balcony.  There is a master bedroom with fitted wardrobes and an en-suite bathroom with a separate shower, a second double bedroom and a further separate shower room.   <br/><br/>Astley House is well-maintained and has a secure entry system.  Its location in North Barnes is close to the river Thames and Hammersmith Bridge and is convenient for access to bus and underground routes from Hammersmith Bus Station and Broadway.  Schools in the area include St Paul's School, The Harrodian and The Swedish School.","A generous first floor apartment, in Barnes Waterside, with two bedrooms, two bathrooms, a small conservatory and south west facing balcony.  Conveniently located for local schools and for commuting via Hammersmith Station.",2,2,1,FLAT,"2025-03-06",2750,TWELVE_MONTHS,false,"null",51.483321,-0.230537,CHESTERTONS
862,2025-02-25 15:43:29.844 +0000,"231b74cf-dcdd-460d-91be-ac9982875629","Corringham Court, Corringham Road",,London,NW11 7BY,"Corringham Court, Corringham Road, London, NW11 7BY","A spacious 3 bedroom ground floor apartment in this purpose built block situated in an excellent location close to shops and restaurants and Underground Station (Northern Line) of Golders Green, moments' away from Hampstead Heath.  The property has the benefit of wood floors, private off street parking space for 1 car and manicured communal gardens. Accommodation comprises reception room, fully fitted kitchen with breakfast bar, 3 double bedrooms, family bathroom, plenty of storage.","**HMO** Spacious 3 bedroom ground floor apartment in purpose built block with manicured communal gardens and private parking for 1 car, short walk to Hampstead Heath.",3,1,1,FLAT,IMMEDIATELY,2750,GT_TWELVE_MONTHS,false,"null",51.573973,-0.191042,CHESTERTONS
930,2025-02-25 15:44:27.761 +0000,e0bbb6f0-6aa5-40f1-81d4-08e6c42965ff,Chester Close,,London,TW10 6NR,"Chester Close, Richmond, TW10 6NR","Spacious and well presented flat, just a short walk from the town centre. The property has two large double bedrooms, a large reception room leading out to a private balcony and separate dining area. There is a spacious family bathroom with separate shower and a modern eat-in kitchen. The property further benefits from a private garage. EPC = C","Spacious and well presented flat, just a short walk from the town centre.",2,1,1,FLAT,"2025-03-10",2300,TWELVE_MONTHS,false,"null",51.456841,-0.294247,CHESTERTONS
860,2025-02-25 15:43:21.984 +0000,"136a4d8f-efdf-4a7c-bfda-7a026bbd2dc6","Bartonway, 27-32 Queens Terrace, St John's Wood",,London,NW8 6DY,"Bartonway, 27-32 Queens Terrace, St John's Wood, London, NW8 6DY","A spacious and modern ground floor apartment within close proximity to St John's Wood High Street and Underground Station situated in a purpose built block.<br/><br/>The property comprises two double bedrooms, fitted kitchen, bathroom and reception room with double doors that lead to the communal garden.<br/><br/>Additional benefits include wooden flooring and pets being considered at the landlords discretion.",A spacious and modern ground floor apartment within close proximity to St John's Wood High Street and Underground Station situated in a purpose built block.,2,1,1,FLAT,"2025-04-26",2750,SIX_MONTHS,false,"null",51.536028,-0.174984,CHESTERTONS
863,2025-02-25 15:43:30.625 +0000,"9c505916-f9e8-4866-bd82-f1fa92ef4136",Grinstead Road,,London,SE8 5FN,"Grinstead Road, London, SE8 5FN","An exceptional new build-to-rent development in Deptford, offering modern, high-spec 1, 1.5, 2 and 3 bedroom apartments with fantastic connectivity to central London.<br/><br/>Key Features:<br/>- Choice of furnished or unfurnished apartments<br/>- Private balcony or terrace in every home<br/>- Ultra-fast 1GB Wi-Fi included<br/>- Pet-friendly development<br/>- Secure cycle storage<br/>- Off-street parking available (at an additional cost) <br/>- Beautiful communal gardens<br/> - Residents' amenities including a lounge, co-working space & 24/7 on-site management<br/><br/>Location & Connectivity:<br/>This development is ideally situated for easy access to Canary Wharf, London Bridge, and The City:<br/>- 6 minutes to Canary Wharf<br/>- 7 minutes to London Bridge<br/>- 10 minutes to Whitechapel (Elizabeth Line)<br/>- 12 minutes to Bank<br/><br/>Surrounded by green spaces, including Deptford Park and Folkestone Gardens, the development offers a perfect balance of city living and natural retreat. Nearby, you’ll find a vibrant cultural scene, bustling markets, and waterside dining at Greenland Dock and Surrey Quays.<br/><br/>Viewing & Enquiries:<br/>Don't miss out on this fantastic opportunity! Contact us today to book your viewing.<br/><br/>Disclaimer: The images shown are of the show apartment and are for illustrative purposes only. Layouts and finishes may vary.","An exceptional new build-to-rent development in Deptford, offering modern, high-spec 1, 2 and 3 bedroom apartments with fantastic connectivity to central London.<br/><br/>2 bedroom units range from £2600 to £2840 per month",2,2,1,FLAT,"2025-03-10",2600,TWELVE_MONTHS,false,"null",51.480847,-0.026368,CHESTERTONS
